iteration no.; 0; x coordinate; y coordinate; 
Particle no.; 14;  2.2051; 3.14037;
Particle no.; 15;  3.82315; 4.8718;
Particle no.; 16;  5.65122; 2.6222;
Particle no.; 17;  4.73388; 2.87548;
Particle no.; 18;  5.68817; 5.35461;
Particle no.; 19;  2.50939; 4.09424;
Particle no.; 20;  5.18124; 3.60145;
Particle no.; 21;  5.40236; 0.998313;
Particle no.; 22;  4.5759; 1.87067;
Particle no.; 23;  6.85836; 3.48461;
Particle no.; 24;  6.28561; 1.75587;
Particle no.; 25;  4.81042; 3.09803;
Particle no.; 26;  4.57252; 2.2046;
Particle no.; 27;  6.14358; 4.49662;
Particle no.; 28;  2.39081; 5.51614;
Particle no.; 29;  6.78183; 3.02579;
Particle no.; 30;  5.01235; 3.9129;
Particle no.; 31;  1.82622; 1.73974;
Particle no.; 32;  4.00203; 2.22647;
Particle no.; 33;  5.48529; 3.91911;
Particle no.; 34;  5.86786; 1.22285;
Particle no.; 35;  5.89854; 0.945822;
Particle no.; 36;  6.72934; 6.14825;
Particle no.; 37;  3.60275; 6.15598;
Particle no.; 38;  4.49704; 0.865581;
Particle no.; 39;  4.55855; 2.31658;
Particle no.; 40;  4.5441; 2.13398;
Particle no.; 41;  6.17941; 2.44106;
Particle no.; 42;  3.84297; 6.09367;
Particle no.; 43;  2.12431; 4.45211;
Particle no.; 44;  4.98575; 3.0353;
Particle no.; 45;  3.61944; 3.33328;
Particle no.; 46;  4.37766; 6.2042;
Particle no.; 47;  2.51309; 3.14;
Particle no.; 48;  5.40056; 2.82885;
Particle no.; 49;  5.44897; 3.16745;
iteration no.; 39; x coordinate; y coordinate; 
Particle no.; 0;  5.34038; 1.94876;
Particle no.; 1;  5.64379; 1.87388;
Particle no.; 2;  2.7364; 4.13575;
Particle no.; 3;  5.45987; 0.476676;
Particle no.; 4;  4.49898; 2.35189;
Particle no.; 5;  5.5734; 2.5553;
Particle no.; 6;  2.53779; 5.50283;
Particle no.; 7;  5.61756; 1.88354;
Particle no.; 8;  4.1089; 1.72379;
Particle no.; 9;  4.52461; 2.29371;
Particle no.; 10;  6.26964; 2.63366;
Particle no.; 11;  3.28973; 2.6787;
Particle no.; 12;  5.16684; 0.808025;
Particle no.; 13;  4.37712; 1.93869;
Particle no.; 14;  2.20605; 3.14031;
Particle no.; 15;  3.8238; 4.87131;
Particle no.; 16;  5.65138; 2.6221;
Particle no.; 17;  4.73427; 2.87543;
Particle no.; 18;  5.68823; 5.35389;
Particle no.; 19;  2.51016; 4.09402;
Particle no.; 20;  5.18147; 3.60114;
Particle no.; 21;  5.40262; 0.998796;
Particle no.; 22;  4.57437; 1.8702;
Particle no.; 23;  6.85826; 3.48448;
Particle no.; 24;  6.28569; 1.75608;
Particle no.; 25;  4.81065; 3.09791;
Particle no.; 26;  4.57206; 2.20449;
Particle no.; 27;  6.1436; 4.4962;
Particle no.; 28;  2.39178; 5.5156;
Particle no.; 29;  6.78181; 3.02571;
Particle no.; 30;  5.01266; 3.91264;
Particle no.; 31;  1.82725; 1.73984;
Particle no.; 32;  4.00005; 2.22629;
Particle no.; 33;  5.48548; 3.91871;
Particle no.; 34;  5.86798; 1.22323;
Particle no.; 35;  5.89857; 0.946117;
Particle no.; 36;  6.72913; 6.14753;
Particle no.; 37;  3.60337; 6.15501;
Particle no.; 38;  4.49752; 0.866043;
Particle no.; 39;  4.55808; 2.31648;
Particle no.; 40;  4.54249; 2.13363;
Particle no.; 41;  6.1794; 2.44115;
Particle no.; 42;  3.84352; 6.09281;
Particle no.; 43;  2.12664; 4.4513;
Particle no.; 44;  4.98617; 3.03511;
Particle no.; 45;  3.62; 3.33301;
Particle no.; 46;  4.37816; 6.20345;
Particle no.; 47;  2.51399; 3.13995;
Particle no.; 48;  5.40067; 2.82884;
Particle no.; 49;  5.44913; 3.16726;
iteration no.; 42; x coordinate; y coordinate; 
Particle no.; 0;  5.3405; 1.94883;
Particle no.; 1;  5.64388; 1.87401;
Particle no.; 2;  2.73686; 4.1356;
Particle no.; 3;  5.45994; 0.477061;
Particle no.; 4;  4.49828; 2.35177;
Particle no.; 5;  5.57351; 2.55529;
Particle no.; 6;  2.53895; 5.50181;
Particle no.; 7;  5.61733; 1.8833;
Particle no.; 8;  4.10913; 1.72392;
Particle no.; 9;  4.52482; 2.29375;
Particle no.; 10;  6.26961; 2.63367;
Particle no.; 11;  3.29009; 2.67873;
Particle no.; 12;  5.16697; 0.808245;
Particle no.; 13;  4.37633; 1.9384;
Particle no.; 14;  2.20655; 3.14027;
Particle no.; 15;  3.82413; 4.87105;
Particle no.; 16;  5.65146; 2.62206;
Particle no.; 17;  4.73446; 2.8754;
Particle no.; 18;  5.68827; 5.35353;
Particle no.; 19;  2.51056; 4.09393;
Particle no.; 20;  5.1816; 3.60099;
Particle no.; 21;  5.40274; 0.999032;
Particle no.; 22;  4.57368; 1.87;
Particle no.; 23;  6.8582; 3.4844;
Particle no.; 24;  6.28572; 1.75619;
Particle no.; 25;  4.81079; 3.09785;
Particle no.; 26;  4.57224; 2.20453;
Particle no.; 27;  6.14362; 4.49598;
Particle no.; 28;  2.39234; 5.51534;
Particle no.; 29;  6.78178; 3.02566;
Particle no.; 30;  5.01281; 3.9125;
Particle no.; 31;  1.82779; 1.73991;
Particle no.; 32;  3.99916; 2.22621;
Particle no.; 33;  5.48558; 3.91852;
Particle no.; 34;  5.86804; 1.22342;
Particle no.; 35;  5.8986; 0.946284;
Particle no.; 36;  6.72903; 6.14715;
Particle no.; 37;  3.6037; 6.15446;
Particle no.; 38;  4.49776; 0.866276;
Particle no.; 39;  4.55828; 2.31653;
Particle no.; 40;  4.54175; 2.13347;
Particle no.; 41;  6.1794; 2.44119;
Particle no.; 42;  3.8438; 6.09238;
Particle no.; 43;  2.12801; 4.4508;
Particle no.; 44;  4.98637; 3.03503;
Particle no.; 45;  3.62029; 3.33288;
Particle no.; 46;  4.37841; 6.20305;
Particle no.; 47;  2.51446; 3.13992;
Particle no.; 48;  5.40074; 2.82882;
Particle no.; 49;  5.44921; 3.16718;
iteration no.; 45; x coordinate; y coordinate; 
Particle no.; 0;  5.34071; 1.94896;
Particle no.; 1;  5.64392; 1.87405;
Particle no.; 2;  2.73707; 4.13554;
Particle no.; 3;  5.45997; 0.477248;
Particle no.; 4;  4.49806; 2.35174;
Particle no.; 5;  5.57355; 2.55529;
Particle no.; 6;  2.53951; 5.50133;
Particle no.; 7;  5.61746; 1.88343;
Particle no.; 8;  4.10957; 1.72415;
Particle no.; 9;  4.52521; 2.29382;
Particle no.; 10;  6.26961; 2.63367;
Particle no.; 11;  3.29023; 2.67873;
Particle no.; 12;  5.16702; 0.808333;
Particle no.; 13;  4.37603; 1.93828;
Particle no.; 14;  2.20674; 3.14025;
Particle no.; 15;  3.82425; 4.87094;
Particle no.; 16;  5.65149; 2.62206;
Particle no.; 17;  4.73454; 2.87539;
Particle no.; 18;  5.68829; 5.3534;
Particle no.; 19;  2.51072; 4.0939;
Particle no.; 20;  5.18165; 3.60094;
Particle no.; 21;  5.40279; 0.999118;
Particle no.; 22;  4.57347; 1.86994;
Particle no.; 23;  6.85818; 3.48436;
Particle no.; 24;  6.28572; 1.75623;
Particle no.; 25;  4.81085; 3.09782;
Particle no.; 26;  4.57259; 2.20463;
Particle no.; 27;  6.14362; 4.49589;
Particle no.; 28;  2.39258; 5.51524;
Particle no.; 29;  6.78176; 3.02564;
Particle no.; 30;  5.01288; 3.91244;
Particle no.; 31;  1.828; 1.73994;
Particle no.; 32;  3.99889; 2.2262;
Particle no.; 33;  5.48562; 3.91845;
Particle no.; 34;  5.86806; 1.22349;
Particle no.; 35;  5.89861; 0.946359;
Particle no.; 36;  6.72901; 6.14699;
Particle no.; 37;  3.60383; 6.15422;
Particle no.; 38;  4.49785; 0.866364;
Particle no.; 39;  4.55864; 2.31662;
Particle no.; 40;  4.54153; 2.13343;
Particle no.; 41;  6.1794; 2.4412;
Particle no.; 42;  3.84392; 6.09221;
Particle no.; 43;  2.12867; 4.45055;
Particle no.; 44;  4.98644; 3.03501;
Particle no.; 45;  3.62042; 3.33284;
Particle no.; 46;  4.3785; 6.20288;
Particle no.; 47;  2.51464; 3.1399;
Particle no.; 48;  5.40078; 2.82882;
Particle no.; 49;  5.44925; 3.16715;
iteration no.; 48; x coordinate; y coordinate; 
Particle no.; 0;  5.3409; 1.94907;
Particle no.; 1;  5.64392; 1.87406;
Particle no.; 2;  2.73712; 4.13553;
Particle no.; 3;  5.45998; 0.477313;
Particle no.; 4;  4.49808; 2.35174;
Particle no.; 5;  5.57355; 2.55529;
Particle no.; 6;  2.53971; 5.50117;
Particle no.; 7;  5.61768; 1.88366;
Particle no.; 8;  4.10995; 1.72434;
Particle no.; 9;  4.52554; 2.29389;
Particle no.; 10;  6.26961; 2.63367;
Particle no.; 11;  3.29026; 2.67873;
Particle no.; 12;  5.16703; 0.80835;
Particle no.; 13;  4.37597; 1.93826;
Particle no.; 14;  2.20678; 3.14024;
Particle no.; 15;  3.82427; 4.87092;
Particle no.; 16;  5.65149; 2.62207;
Particle no.; 17;  4.73455; 2.87539;
Particle no.; 18;  5.6883; 5.35338;
Particle no.; 19;  2.51074; 4.09391;
Particle no.; 20;  5.18166; 3.60093;
Particle no.; 21;  5.40279; 0.999126;
Particle no.; 22;  4.57348; 1.86996;
Particle no.; 23;  6.85817; 3.48435;
Particle no.; 24;  6.28572; 1.75624;
Particle no.; 25;  4.81087; 3.09782;
Particle no.; 26;  4.5729; 2.2047;
Particle no.; 27;  6.14362; 4.49588;
Particle no.; 28;  2.39266; 5.51523;
Particle no.; 29;  6.78175; 3.02564;
Particle no.; 30;  5.01289; 3.91243;
Particle no.; 31;  1.82804; 1.73996;
Particle no.; 32;  3.99892; 2.22621;
Particle no.; 33;  5.48563; 3.91844;
Particle no.; 34;  5.86806; 1.2235;
Particle no.; 35;  5.89862; 0.946382;
Particle no.; 36;  6.72901; 6.14695;
Particle no.; 37;  3.60385; 6.15414;
Particle no.; 38;  4.49787; 0.866378;
Particle no.; 39;  4.55897; 2.3167;
Particle no.; 40;  4.54154; 2.13344;
Particle no.; 41;  6.1794; 2.4412;
Particle no.; 42;  3.84394; 6.09218;
Particle no.; 43;  2.12889; 4.45046;
Particle no.; 44;  4.98644; 3.03501;
Particle no.; 45;  3.62044; 3.33284;
Particle no.; 46;  4.37852; 6.20284;
Particle no.; 47;  2.51467; 3.13989;
Particle no.; 48;  5.40079; 2.82881;
Particle no.; 49;  5.44926; 3.16715;
iteration no.; 51; x coordinate; y coordinate; 
Particle no.; 0;  5.34102; 1.94915;
Particle no.; 1;  5.64391; 1.87404;
Particle no.; 2;  2.73711; 4.13553;
Particle no.; 3;  5.45999; 0.477318;
Particle no.; 4;  4.49817; 2.35175;
Particle no.; 5;  5.57354; 2.5553;
Particle no.; 6;  2.53973; 5.50117;
Particle no.; 7;  5.61787; 1.88386;
Particle no.; 8;  4.11021; 1.72447;
Particle no.; 9;  4.52577; 2.29393;
Particle no.; 10;  6.26962; 2.63367;
Particle no.; 11;  3.29024; 2.67872;
Particle no.; 12;  5.16702; 0.808339;
Particle no.; 13;  4.37602; 1.93827;
Particle no.; 14;  2.20675; 3.14024;
Particle no.; 15;  3.82425; 4.87093;
Particle no.; 16;  5.65149; 2.62208;
Particle no.; 17;  4.73454; 2.87539;
Particle no.; 18;  5.68831; 5.3534;
Particle no.; 19;  2.51072; 4.09393;
Particle no.; 20;  5.18165; 3.60095;
Particle no.; 21;  5.40278; 0.999107;
Particle no.; 22;  4.57357; 1.86999;
Particle no.; 23;  6.85817; 3.48435;
Particle no.; 24;  6.28571; 1.75623;
Particle no.; 25;  4.81087; 3.09782;
Particle no.; 26;  4.57311; 2.20476;
Particle no.; 27;  6.14362; 4.49589;
Particle no.; 28;  2.39265; 5.51526;
Particle no.; 29;  6.78175; 3.02564;
Particle no.; 30;  5.01288; 3.91243;
Particle no.; 31;  1.82802; 1.73996;
Particle no.; 32;  3.99903; 2.22622;
Particle no.; 33;  5.48562; 3.91846;
Particle no.; 34;  5.86806; 1.22349;
Particle no.; 35;  5.89862; 0.94638;
Particle no.; 36;  6.72902; 6.14696;
Particle no.; 37;  3.60383; 6.15415;
Particle no.; 38;  4.49785; 0.866362;
Particle no.; 39;  4.55918; 2.31675;
Particle no.; 40;  4.54163; 2.13346;
Particle no.; 41;  6.17941; 2.4412;
Particle no.; 42;  3.84393; 6.0922;
Particle no.; 43;  2.12891; 4.45045;
Particle no.; 44;  4.98642; 3.03502;
Particle no.; 45;  3.62043; 3.33285;
Particle no.; 46;  4.3785; 6.20285;
Particle no.; 47;  2.51465; 3.13988;
Particle no.; 48;  5.40079; 2.82881;
Particle no.; 49;  5.44926; 3.16715;
iteration no.; 54; x coordinate; y coordinate; 
Particle no.; 0;  5.34109; 1.94919;
Particle no.; 1;  5.6439; 1.87403;
Particle no.; 2;  2.73708; 4.13555;
Particle no.; 3;  5.45998; 0.477301;
Particle no.; 4;  4.49826; 2.35177;
Particle no.; 5;  5.57353; 2.5553;
Particle no.; 6;  2.53968; 5.50122;
Particle no.; 7;  5.61799; 1.88399;
Particle no.; 8;  4.11035; 1.72455;
Particle no.; 9;  4.52589; 2.29396;
Particle no.; 10;  6.26962; 2.63366;
Particle no.; 11;  3.29021; 2.67871;
Particle no.; 12;  5.16701; 0.808321;
Particle no.; 13;  4.37609; 1.9383;
Particle no.; 14;  2.20671; 3.14024;
Particle no.; 15;  3.82422; 4.87095;
Particle no.; 16;  5.65148; 2.62208;
Particle no.; 17;  4.73452; 2.87539;
Particle no.; 18;  5.68831; 5.35344;
Particle no.; 19;  2.51069; 4.09394;
Particle no.; 20;  5.18164; 3.60096;
Particle no.; 21;  5.40277; 0.999083;
Particle no.; 22;  4.57366; 1.87002;
Particle no.; 23;  6.85817; 3.48435;
Particle no.; 24;  6.2857; 1.75622;
Particle no.; 25;  4.81087; 3.09783;
Particle no.; 26;  4.57322; 2.20479;
Particle no.; 27;  6.14362; 4.4959;
Particle no.; 28;  2.39262; 5.51528;
Particle no.; 29;  6.78175; 3.02564;
Particle no.; 30;  5.01286; 3.91244;
Particle no.; 31;  1.82797; 1.73996;
Particle no.; 32;  3.99915; 2.22623;
Particle no.; 33;  5.48561; 3.91848;
Particle no.; 34;  5.86805; 1.22347;
Particle no.; 35;  5.89862; 0.94637;
Particle no.; 36;  6.72903; 6.14699;
Particle no.; 37;  3.60381; 6.15418;
Particle no.; 38;  4.49783; 0.866341;
Particle no.; 39;  4.5593; 2.31678;
Particle no.; 40;  4.54172; 2.13348;
Particle no.; 41;  6.17941; 2.44119;
Particle no.; 42;  3.84391; 6.09224;
Particle no.; 43;  2.12884; 4.45046;
Particle no.; 44;  4.9864; 3.03503;
Particle no.; 45;  3.62041; 3.33287;
Particle no.; 46;  4.37848; 6.20288;
Particle no.; 47;  2.51461; 3.13989;
Particle no.; 48;  5.40079; 2.82881;
Particle no.; 49;  5.44925; 3.16716;
iteration no.; 57; x coordinate; y coordinate; 
Particle no.; 0;  5.34112; 1.94921;
Particle no.; 1;  5.64389; 1.87402;
Particle no.; 2;  2.73705; 4.13556;
Particle no.; 3;  5.45998; 0.477282;
Particle no.; 4;  4.49833; 2.35178;
Particle no.; 5;  5.57352; 2.5553;
Particle no.; 6;  2.53962; 5.50127;
Particle no.; 7;  5.61805; 1.88406;
Particle no.; 8;  4.11041; 1.72458;
Particle no.; 9;  4.52594; 2.29397;
Particle no.; 10;  6.26963; 2.63366;
Particle no.; 11;  3.29018; 2.67871;
Particle no.; 12;  5.167; 0.808306;
Particle no.; 13;  4.37614; 1.93832;
Particle no.; 14;  2.20668; 3.14024;
Particle no.; 15;  3.82419; 4.87097;
Particle no.; 16;  5.65148; 2.62209;
Particle no.; 17;  4.73451; 2.87539;
Particle no.; 18;  5.6883; 5.35346;
Particle no.; 19;  2.51066; 4.09395;
Particle no.; 20;  5.18164; 3.60098;
Particle no.; 21;  5.40276; 0.999064;
Particle no.; 22;  4.57372; 1.87004;
Particle no.; 23;  6.85817; 3.48436;
Particle no.; 24;  6.2857; 1.75622;
Particle no.; 25;  4.81086; 3.09784;
Particle no.; 26;  4.57327; 2.2048;
Particle no.; 27;  6.14362; 4.49592;
Particle no.; 28;  2.39259; 5.5153;
Particle no.; 29;  6.78175; 3.02565;
Particle no.; 30;  5.01285; 3.91245;
Particle no.; 31;  1.82794; 1.73996;
Particle no.; 32;  3.99923; 2.22624;
Particle no.; 33;  5.4856; 3.9185;
Particle no.; 34;  5.86804; 1.22345;
Particle no.; 35;  5.89862; 0.946361;
Particle no.; 36;  6.72904; 6.14701;
Particle no.; 37;  3.60378; 6.15421;
Particle no.; 38;  4.49781; 0.866323;
Particle no.; 39;  4.55935; 2.31679;
Particle no.; 40;  4.54179; 2.1335;
Particle no.; 41;  6.17941; 2.44119;
Particle no.; 42;  3.84389; 6.09227;
Particle no.; 43;  2.12877; 4.45049;
Particle no.; 44;  4.98638; 3.03504;
Particle no.; 45;  3.62039; 3.33288;
Particle no.; 46;  4.37846; 6.20291;
Particle no.; 47;  2.51457; 3.13989;
Particle no.; 48;  5.40079; 2.82881;
Particle no.; 49;  5.44925; 3.16717;
iteration no.; 60; x coordinate; y coordinate; 
Particle no.; 0;  5.34112; 1.94921;
Particle no.; 1;  5.64389; 1.87401;
Particle no.; 2;  2.73704; 4.13557;
Particle no.; 3;  5.45998; 0.477267;
Particle no.; 4;  4.49837; 2.35178;
Particle no.; 5;  5.57352; 2.55531;
Particle no.; 6;  2.53957; 5.50131;
Particle no.; 7;  5.61808; 1.88409;
Particle no.; 8;  4.11043; 1.72458;
Particle no.; 9;  4.52596; 2.29397;
Particle no.; 10;  6.26963; 2.63366;
Particle no.; 11;  3.29017; 2.6787;
Particle no.; 12;  5.167; 0.808296;
Particle no.; 13;  4.37618; 1.93833;
Particle no.; 14;  2.20666; 3.14024;
Particle no.; 15;  3.82418; 4.87098;
Particle no.; 16;  5.65147; 2.62209;
Particle no.; 17;  4.7345; 2.8754;
Particle no.; 18;  5.6883; 5.35348;
Particle no.; 19;  2.51064; 4.09396;
Particle no.; 20;  5.18163; 3.60098;
Particle no.; 21;  5.40275; 0.999053;
Particle no.; 22;  4.57376; 1.87005;
Particle no.; 23;  6.85818; 3.48436;
Particle no.; 24;  6.2857; 1.75621;
Particle no.; 25;  4.81085; 3.09784;
Particle no.; 26;  4.57328; 2.2048;
Particle no.; 27;  6.14362; 4.49593;
Particle no.; 28;  2.39256; 5.51532;
Particle no.; 29;  6.78175; 3.02565;
Particle no.; 30;  5.01284; 3.91246;
Particle no.; 31;  1.82791; 1.73996;
Particle no.; 32;  3.99928; 2.22625;
Particle no.; 33;  5.4856; 3.91851;
Particle no.; 34;  5.86804; 1.22344;
Particle no.; 35;  5.89862; 0.946354;
Particle no.; 36;  6.72905; 6.14703;
Particle no.; 37;  3.60377; 6.15424;
Particle no.; 38;  4.4978; 0.866312;
Particle no.; 39;  4.55936; 2.31679;
Particle no.; 40;  4.54183; 2.13351;
Particle no.; 41;  6.17941; 2.44118;
Particle no.; 42;  3.84388; 6.09229;
Particle no.; 43;  2.12872; 4.45051;
Particle no.; 44;  4.98637; 3.03504;
Particle no.; 45;  3.62038; 3.33289;
Particle no.; 46;  4.37845; 6.20293;
Particle no.; 47;  2.51455; 3.13989;
Particle no.; 48;  5.40079; 2.82881;
Particle no.; 49;  5.44924; 3.16718;
iteration no.; 63; x coordinate; y coordinate; 
Particle no.; 0;  5.34112; 1.94921;
Particle no.; 1;  5.64388; 1.87401;
Particle no.; 2;  2.73702; 4.13557;
Particle no.; 3;  5.45998; 0.477257;
Particle no.; 4;  4.49838; 2.35179;
Particle no.; 5;  5.57351; 2.55531;
Particle no.; 6;  2.53955; 5.50134;
Particle no.; 7;  5.61809; 1.88409;
Particle no.; 8;  4.11042; 1.72458;
Particle no.; 9;  4.52595; 2.29397;
Particle no.; 10;  6.26963; 2.63366;
Particle no.; 11;  3.29016; 2.6787;
Particle no.; 12;  5.167; 0.808291;
Particle no.; 13;  4.3762; 1.93834;
Particle no.; 14;  2.20664; 3.14024;
Particle no.; 15;  3.82417; 4.87099;
Particle no.; 16;  5.65147; 2.62209;
Particle no.; 17;  4.73449; 2.8754;
Particle no.; 18;  5.6883; 5.35349;
Particle no.; 19;  2.51063; 4.09396;
Particle no.; 20;  5.18163; 3.60099;
Particle no.; 21;  5.40275; 0.999047;
Particle no.; 22;  4.57378; 1.87006;
Particle no.; 23;  6.85818; 3.48436;
Particle no.; 24;  6.2857; 1.75621;
Particle no.; 25;  4.81085; 3.09784;
Particle no.; 26;  4.57328; 2.2048;
Particle no.; 27;  6.14362; 4.49593;
Particle no.; 28;  2.39255; 5.51532;
Particle no.; 29;  6.78175; 3.02565;
Particle no.; 30;  5.01284; 3.91246;
Particle no.; 31;  1.8279; 1.73996;
Particle no.; 32;  3.9993; 2.22625;
Particle no.; 33;  5.4856; 3.91851;
Particle no.; 34;  5.86804; 1.22344;
Particle no.; 35;  5.89862; 0.94635;
Particle no.; 36;  6.72905; 6.14704;
Particle no.; 37;  3.60376; 6.15425;
Particle no.; 38;  4.49779; 0.866307;
Particle no.; 39;  4.55936; 2.31679;
Particle no.; 40;  4.54185; 2.13351;
Particle no.; 41;  6.17941; 2.44118;
Particle no.; 42;  3.84387; 6.0923;
Particle no.; 43;  2.12868; 4.45052;
Particle no.; 44;  4.98637; 3.03504;
Particle no.; 45;  3.62037; 3.33289;
Particle no.; 46;  4.37844; 6.20294;
Particle no.; 47;  2.51454; 3.13989;
Particle no.; 48;  5.40079; 2.82881;
Particle no.; 49;  5.44924; 3.16718;
iteration no.; 66; x coordinate; y coordinate; 
Particle no.; 0;  5.34112; 1.94921;
Particle no.; 1;  5.64388; 1.87401;
Particle no.; 2;  2.73702; 4.13557;
Particle no.; 3;  5.45998; 0.477253;
Particle no.; 4;  4.49839; 2.35179;
Particle no.; 5;  5.57351; 2.55531;
Particle no.; 6;  2.53953; 5.50135;
Particle no.; 7;  5.61808; 1.88409;
Particle no.; 8;  4.11041; 1.72458;
Particle no.; 9;  4.52595; 2.29397;
Particle no.; 10;  6.26963; 2.63366;
Particle no.; 11;  3.29016; 2.6787;
Particle no.; 12;  5.16699; 0.808288;
Particle no.; 13;  4.3762; 1.93834;
Particle no.; 14;  2.20664; 3.14024;
Particle no.; 15;  3.82417; 4.87099;
Particle no.; 16;  5.65147; 2.62209;
Particle no.; 17;  4.73449; 2.8754;
Particle no.; 18;  5.6883; 5.35349;
Particle no.; 19;  2.51063; 4.09396;
Particle no.; 20;  5.18163; 3.60099;
Particle no.; 21;  5.40275; 0.999045;
Particle no.; 22;  4.57378; 1.87006;
Particle no.; 23;  6.85818; 3.48436;
Particle no.; 24;  6.2857; 1.75621;
Particle no.; 25;  4.81085; 3.09784;
Particle no.; 26;  4.57327; 2.2048;
Particle no.; 27;  6.14362; 4.49594;
Particle no.; 28;  2.39255; 5.51533;
Particle no.; 29;  6.78175; 3.02565;
Particle no.; 30;  5.01284; 3.91246;
Particle no.; 31;  1.82789; 1.73996;
Particle no.; 32;  3.99931; 2.22625;
Particle no.; 33;  5.4856; 3.91851;
Particle no.; 34;  5.86804; 1.22344;
Particle no.; 35;  5.89862; 0.946348;
Particle no.; 36;  6.72905; 6.14704;
Particle no.; 37;  3.60376; 6.15426;
Particle no.; 38;  4.49779; 0.866304;
Particle no.; 39;  4.55935; 2.31679;
Particle no.; 40;  4.54185; 2.13351;
Particle no.; 41;  6.17941; 2.44118;
Particle no.; 42;  3.84387; 6.09231;
Particle no.; 43;  2.12867; 4.45053;
Particle no.; 44;  4.98637; 3.03504;
Particle no.; 45;  3.62037; 3.33289;
Particle no.; 46;  4.37844; 6.20294;
Particle no.; 47;  2.51454; 3.13989;
Particle no.; 48;  5.40078; 2.82881;
Particle no.; 49;  5.44924; 3.16718;
iteration no.; 69; x coordinate; y coordinate; 
Particle no.; 0;  5.34111; 1.94921;
Particle no.; 1;  5.64388; 1.87401;
Particle no.; 2;  2.73702; 4.13557;
Particle no.; 3;  5.45998; 0.477251;
Particle no.; 4;  4.49839; 2.35179;
Particle no.; 5;  5.57351; 2.55531;
Particle no.; 6;  2.53953; 5.50135;
Particle no.; 7;  5.61808; 1.88409;
Particle no.; 8;  4.11041; 1.72457;
Particle no.; 9;  4.52594; 2.29396;
Particle no.; 10;  6.26963; 2.63366;
Particle no.; 11;  3.29016; 2.6787;
Particle no.; 12;  5.16699; 0.808288;
Particle no.; 13;  4.37621; 1.93834;
Particle no.; 14;  2.20664; 3.14024;
Particle no.; 15;  3.82417; 4.87099;
Particle no.; 16;  5.65147; 2.62209;
Particle no.; 17;  4.73449; 2.8754;
Particle no.; 18;  5.6883; 5.35349;
Particle no.; 19;  2.51062; 4.09396;
Particle no.; 20;  5.18163; 3.60099;
Particle no.; 21;  5.40275; 0.999044;
Particle no.; 22;  4.57378; 1.87006;
Particle no.; 23;  6.85818; 3.48436;
Particle no.; 24;  6.2857; 1.75621;
Particle no.; 25;  4.81085; 3.09784;
Particle no.; 26;  4.57327; 2.2048;
Particle no.; 27;  6.14362; 4.49594;
Particle no.; 28;  2.39254; 5.51533;
Particle no.; 29;  6.78175; 3.02565;
Particle no.; 30;  5.01284; 3.91246;
Particle no.; 31;  1.82789; 1.73996;
Particle no.; 32;  3.99931; 2.22625;
Particle no.; 33;  5.4856; 3.91851;
Particle no.; 34;  5.86804; 1.22344;
Particle no.; 35;  5.89862; 0.946347;
Particle no.; 36;  6.72905; 6.14704;
Particle no.; 37;  3.60376; 6.15426;
Particle no.; 38;  4.49779; 0.866304;
Particle no.; 39;  4.55934; 2.31678;
Particle no.; 40;  4.54185; 2.13351;
Particle no.; 41;  6.17941; 2.44118;
Particle no.; 42;  3.84387; 6.09231;
Particle no.; 43;  2.12866; 4.45053;
Particle no.; 44;  4.98637; 3.03504;
Particle no.; 45;  3.62037; 3.33289;
Particle no.; 46;  4.37844; 6.20294;
Particle no.; 47;  2.51454; 3.13989;
Particle no.; 48;  5.40078; 2.82881;
Particle no.; 49;  5.44924; 3.16718;
iteration no.; 72; x coordinate; y coordinate; 
Particle no.; 0;  5.34111; 1.94921;
Particle no.; 1;  5.64388; 1.87401;
Particle no.; 2;  2.73702; 4.13557;
Particle no.; 3;  5.45998; 0.477251;
Particle no.; 4;  4.49839; 2.35179;
Particle no.; 5;  5.57351; 2.55531;
Particle no.; 6;  2.53953; 5.50136;
Particle no.; 7;  5.61807; 1.88408;
Particle no.; 8;  4.1104; 1.72457;
Particle no.; 9;  4.52593; 2.29396;
Particle no.; 10;  6.26963; 2.63366;
Particle no.; 11;  3.29016; 2.6787;
Particle no.; 12;  5.16699; 0.808288;
Particle no.; 13;  4.37621; 1.93834;
Particle no.; 14;  2.20664; 3.14024;
Particle no.; 15;  3.82417; 4.87099;
Particle no.; 16;  5.65147; 2.62209;
Particle no.; 17;  4.73449; 2.8754;
Particle no.; 18;  5.6883; 5.35349;
Particle no.; 19;  2.51063; 4.09396;
Particle no.; 20;  5.18163; 3.60099;
Particle no.; 21;  5.40275; 0.999045;
Particle no.; 22;  4.57378; 1.87006;
Particle no.; 23;  6.85818; 3.48436;
Particle no.; 24;  6.2857; 1.75621;
Particle no.; 25;  4.81085; 3.09784;
Particle no.; 26;  4.57326; 2.2048;
Particle no.; 27;  6.14362; 4.49594;
Particle no.; 28;  2.39254; 5.51533;
Particle no.; 29;  6.78175; 3.02565;
Particle no.; 30;  5.01284; 3.91246;
Particle no.; 31;  1.82789; 1.73996;
Particle no.; 32;  3.9993; 2.22625;
Particle no.; 33;  5.4856; 3.91851;
Particle no.; 34;  5.86804; 1.22344;
Particle no.; 35;  5.89862; 0.946347;
Particle no.; 36;  6.72905; 6.14704;
